english,indo,english_matches,indo_matches
"a small yellow bird with gray feathers, white superciliary. and a small brown beak.","burung kecil berwarna kuning dengan bulu abu-abu, superciliary berwarna putih. dan paruh kecil berwarna coklat.",['superciliary'],['superciliary']
"this bird has a white belly and breast, with a yellow neck and black superciliary.","burung ini memiliki perut dan dada berwarna putih, dengan leher berwarna kuning dan superciliary berwarna hitam.",['superciliary'],['superciliary']
this small bird has a pale breast and belly with a gray crown and superciliary.,burung kecil ini memiliki dada dan perut pucat dengan mahkota berwarna abu-abu dan superciliary.,['superciliary'],['superciliary']
"this small bird has a grey crown, white superciliary and belly, with dark black wings and bill.","burung kecil ini memiliki mahkota berwarna abu-abu, superciliary dan perut berwarna putih, dengan sayap dan paruh berwarna hitam tua.",['superciliary'],['superciliary']
"a small bird with a white superciliary, a black eyebrow and a grayish crown.","seekor burung kecil dengan alis berwarna putih, alis hitam, dan mahkota keabu-abuan.",['superciliary'],[]
the crown of this bird is gray and the superciliary and cheekpatch are both white.,mahkota burung ini berwarna abu-abu dan superciliary serta penutup pipi keduanya berwarna putih.,['superciliary'],['superciliary']
the bird is small and short. the superciliary is grey. the wings are yellow-green.,burung itu kecil dan pendek. superciliary berwarna abu-abu. sayapnya berwarna kuning kehijauan.,['superciliary'],['superciliary']
this small forest green colored bird has a white superciliary and a grey eye patch with light green wings.,burung kecil berwarna hijau hutan ini memiliki superciliary berwarna putih dan penutup mata berwarna abu-abu dengan sayap berwarna hijau muda.,['superciliary'],['superciliary']
"this bird has a thin gray bill, a black superciliary, gray crown, and white belly.","burung ini memiliki paruh tipis berwarna abu-abu, superciliary berwarna hitam, mahkota berwarna abu-abu, dan perut berwarna putih.",['superciliary'],['superciliary']
"this small bird has a brown crown and tan superciliary, the eyebrow is dark brown and the throat and chest are a tan color.","burung kecil ini memiliki mahkota berwarna coklat dan superciliary berwarna coklat, alis berwarna coklat tua, serta tenggorokan dan dada berwarna coklat.",['superciliary'],['superciliary']
"primarily grey bird with white superciliary, green dusting on the back and lining the primaries and secondaries.","terutama burung berwarna abu-abu dengan superciliary berwarna putih, debu hijau di punggung dan melapisi bagian bulu primer dan bulu sekunder.",['superciliary'],['superciliary']
"this bird has a yellow back, a white underside, a bright red eye and a bright white supercillary.","burung ini memiliki punggung berwarna kuning, bagian bawah berwarna putih, mata berwarna merah cerah, dan supercillary berwarna putih cerah.",['supercillary'],['supercillary']
"this small bird has a light tan belly and breast, brown wings with a hint of yellow in the coverts, and a white superciliary.","burung kecil ini memiliki perut dan dada berwarna coklat muda, sayap berwarna coklat dengan sedikit warna kuning pada bulunya, dan superciliary berwarna putih.",['superciliary'],['superciliary']
this bird has a white belly and breast with a black superciliary and pointy bill.,burung ini memiliki perut dan dada berwarna putih dengan superciliary berwarna hitam dan paruh runcing.,['superciliary'],['superciliary']
"this bird has a white chest, belly and abdomen with brown on its back ans shoulders. there is a white superciliary and brown crest.","Burung ini memiliki dada, perut, dan perut berwarna putih dengan warna coklat pada punggung dan bahunya. terdapat jambul superciliary berwarna putih dan coklat.",['superciliary'],['superciliary']
this bird has a white belly and breast with a gray crown and superciliary.,burung ini memiliki perut dan dada berwarna putih dengan mahkota berwarna abu-abu dan superciliary.,['superciliary'],['superciliary']
this bird has a white belly and breast with a black superciliary and gray crown.,burung ini memiliki perut dan dada berwarna putih dengan superciliary berwarna hitam dan mahkota berwarna abu-abu.,['superciliary'],['superciliary']
"a bird with a black eyebrow, a white superciliary, and a white belly.","seekor burung dengan alis hitam, alis putih, dan perut putih.",['superciliary'],[]
"a bird has a tuft of black feathers on its crown, and a white superciliary avoce its black eye.","seekor burung mempunyai seberkas bulu hitam di mahkotanya, dan superciliary putih menutupi matanya yang hitam.",['superciliary'],['superciliary']
"this bird has a white belly and breast, with a black superciliary and crown.","burung ini memiliki perut dan dada berwarna putih, dengan superciliary dan mahkota berwarna hitam.",['superciliary'],['superciliary']
"bird with white belly, abdomen and superciliary, and gray beak, and tarsus and feet","burung dengan perut putih, perut dan superciliary, dan paruh abu-abu, dan tarsus dan kaki",['superciliary'],['superciliary']
this little bird has a white belly and breast with a gray superciliary and pointy face.,Burung kecil ini memiliki perut dan dada berwarna putih dengan superciliary berwarna abu-abu dan wajah runcing.,['superciliary'],['superciliary']
this small grey crowned bird has a light tan superciliary and small black pointed bill.,burung kecil bermahkota abu-abu ini memiliki superciliary berwarna coklat muda dan paruh runcing kecil berwarna hitam.,['superciliary'],['superciliary']
"this small bird has a gray white body, small black eyes, gray wings, and a gray crown with a white superciliary.","burung kecil ini mempunyai badan berwarna abu-abu putih, mata kecil berwarna hitam, sayap berwarna abu-abu, dan mahkota berwarna abu-abu dengan superciliary berwarna putih.",['superciliary'],['superciliary']
"this bird has a white belly, yellow and grey wings and a white head with a black superciliary.","burung ini memiliki perut berwarna putih, sayap berwarna kuning dan abu-abu serta kepala berwarna putih dengan superciliary berwarna hitam.",['superciliary'],['superciliary']
"a small bird with a white belly and breast, and a yellow-brown back and head, with a black superciliary across its eye.","seekor burung kecil dengan perut dan dada berwarna putih, punggung dan kepala berwarna kuning kecokelatan, dengan superciliary berwarna hitam di matanya.",['superciliary'],['superciliary']
this bird has a white belly and breast with a black superciliary and white eyebrow.,burung ini memiliki perut dan dada berwarna putih dengan alis berwarna hitam dan alis berwarna putih.,['superciliary'],[]
a small grey and green bird with a black crown and grey to white shaded superciliary.,seekor burung kecil berwarna abu-abu dan hijau dengan mahkota hitam dan superciliary berwarna abu-abu hingga putih.,['superciliary'],['superciliary']
this small little bird has a blue crown with white superciliary and white belly with green wings.,burung kecil kecil ini memiliki mahkota berwarna biru dengan superciliary berwarna putih dan perut berwarna putih dengan sayap berwarna hijau.,['superciliary'],['superciliary']
this bird has a white belly and breast with a brown crown and superciliary.,burung ini memiliki perut dan dada berwarna putih dengan mahkota dan superciliary berwarna coklat.,['superciliary'],['superciliary']
"this bird has a curved bill, a white eyebrow, and a brown superciliary.","burung ini memiliki paruh melengkung, alis berwarna putih, dan superciliary berwarna coklat.",['superciliary'],['superciliary']
"this bird has a white belly and breast, gray crown, and brown superciliary.","burung ini memiliki perut dan dada berwarna putih, mahkota berwarna abu-abu, dan superciliary berwarna coklat.",['superciliary'],['superciliary']
"a bird with a white throat and yellow and black secondaries, and a black superciliary.","burung dengan tenggorokan berwarna putih dan bulu sekunder berwarna kuning dan hitam, serta superciliary berwarna hitam.",['superciliary'],['superciliary']
"tiny bird with white throat, breast, and belly, white superciliary, and black malar stripe and crown.","burung kecil dengan tenggorokan, dada, dan perut berwarna putih, superciliary berwarna putih, serta garis dan mahkota malar hitam.",['superciliary'],['superciliary']
"a small bird with grey crown, white superciliary and throat with cream breast and belly.","seekor burung kecil dengan mahkota abu-abu, superciliary putih dan tenggorokan dengan dada dan perut berwarna krem.",['superciliary'],['superciliary']
this little bird has a white belly and breast with a gray crown and superciliary.,burung kecil ini memiliki perut dan dada berwarna putih dengan mahkota berwarna abu-abu dan superciliary.,['superciliary'],['superciliary']
"this bird has a cream colored belly and superciliary while it's crown, bill and wings are brown.","Burung ini mempunyai perut dan superciliary berwarna krem, sedangkan mahkota, paruh dan sayapnya berwarna coklat.",['superciliary'],['superciliary']
"this small bird has a white belly and superciliary, gray wings and tail, and blue-gray feet.","burung kecil ini memiliki perut dan superciliary berwarna putih, sayap dan ekor berwarna abu-abu, serta kaki berwarna biru keabu-abuan.",['superciliary'],['superciliary']
"this is a small bird with orange and black tip bill, grey crown with dark yellow superciliary, dark dirty yellow belly.","Ini adalah burung kecil dengan paruh ujung oranye dan hitam, mahkota abu-abu dengan superciliary kuning tua, perut kuning kotor tua.",['superciliary'],['superciliary']
a small bird with a grey bill and a grey crown and superciliary.,seekor burung kecil dengan paruh abu-abu dan mahkota abu-abu serta superciliary.,['superciliary'],['superciliary']
"a small brown bird with white superciliary, brown crown and light taupe breast.","seekor burung kecil berwarna coklat dengan superciliary berwarna putih, mahkota berwarna coklat dan dada berwarna kelabu tua.",['superciliary'],['superciliary']
